Group,Customer_Segment,Sales_Before,Sales_After,Customer_Satisfaction_Before,Customer_Satisfaction_After,Purchase_Made
Treatment,Medium Value,210.4399796962153,340.23088000483165,69.45030182438188,63.25892088266154,No
Control,Low Value,194.64849292524306,234.90080523454535,51.65980114004143,41.704737156097636,Yes
Control,High Value,224.76783674530907,276.3494654476295,87.86031247061686,97.310322831682,Yes
Control,Low Value,214.61772749704295,264.57613735818984,40.566993579524194,48.99708849436562,Yes
Treatment,High Value,183.16743260014542,308.55131641531113,99.94261897946767,98.72175982294934,No
Control,Low Value,205.79812453956023,254.93888107219425,49.85524416472683,41.124380529275925,Yes
Treatment,Low Value,203.33101232825422,321.2999588961396,52.03479443408935,70.59395179809387,No
Treatment,Medium Value,218.51696762105948,350.83366385922915,72.15256318839143,83.122915008938,Yes
Control,High Value,132.80731087482587,167.05659567678217,79.52000307854193,71.08524075608713,Yes
Control,High Value,221.1095966248184,271.2768086411984,78.44068690931161,81.3031612893218,Yes
Treatment,High Value,223.9333954966657,370.43410805809066,92.34664995881467,100.0,No
Treatment,Medium Value,277.06349748643953,433.4237886831801,74.84420886485033,87.67017662778129,No
Control,High Value,215.201595129732,261.82114101297213,100.0,100.0,Yes
Control,Medium Value,243.52958660728217,290.992390263414,73.02831404528833,67.58387595753292,No
Control,Low Value,203.84622026439388,243.76688891966612,56.42864202589322,70.58572441496236,Yes
Treatment,Low Value,139.5244959896762,218.11656227944184,69.99709538844128,64.27034516904246,No
Treatment,High Value,226.76465387195722,360.15064328563744,91.90306765821884,100.0,Yes
Treatment,Low Value,198.779424060346,305.9127276300324,56.808991723475245,63.08908302212118,No
Treatment,Low Value,138.2812922398903,215.43099577939685,31.328327533512294,42.12520372446367,Yes
Treatment,High Value,259.142099470921,416.46745528767195,82.62625519942985,96.18648910610766,No
Control,Low Value,166.47197223631485,201.11734945082327,54.26896985563335,63.55589563647226,Yes
Control,High Value,198.28871682377337,248.43397416448943,78.03524459713809,88.69883909929162,Yes
Treatment,High Value,205.30723707279012,330.77133948285405,90.6824577813244,98.83497882126139,Yes
Treatment,Low Value,115.43570473275378,181.99749599210818,28.954474449683985,37.152563326661316,No
Control,Low Value,103.63138214358537,121.50644333069506,76.0,76.0,Yes
Control,Low Value,253.07755002925438,307.390504765221,52.50227357707319,62.11402250275928,No
Control,Low Value,195.06818884207522,237.78229978718028,40.75855789759041,41.92043713575658,Yes
Control,Low Value,261.4810070400365,315.90847886792767,53.48557002219575,49.7655059322977,No
Treatment,Medium Value,193.07312151074493,306.54721968962866,65.15087283574914,66.73649437160307,Yes
Control,Low Value,155.3185607198378,184.5432435430299,47.07197582573887,50.03205403707579,No
Treatment,Medium Value,163.87008940728683,263.8593253105728,67.69673963342875,57.79631547037951,Yes
Control,High Value,188.94674000730038,232.0874848951756,81.92067848407784,70.65691428361185,Yes
Control,Low Value,162.23154273799042,192.48875213764808,51.817872698929094,64.06171280705529,Yes
Control,Low Value,141.26906737358723,168.92911041809387,49.39542757068681,48.04097548507339,No
Treatment,Low Value,139.31574284357353,219.5689683691158,63.36984754097697,64.04564612881559,Yes
Treatment,High Value,233.25600348514948,363.004652165754,91.51899549382806,91.7793854996931,No
Control,Medium Value,164.7335896477606,195.15861829595806,73.29276084090031,52.540969591420144,No
Treatment,Medium Value,108.08508933875292,179.81285871014592,70.24902619495936,91.14549369760651,No
Treatment,Low Value,83.54063248958369,139.34526850087767,41.29860193638741,38.72206243409535,Yes
Control,Low Value,79.25051889297335,100.46398439023992,62.090210177358145,71.29824678856208,No
Control,Low Value,109.84605323579488,127.34067550699362,76.0,75.31597045463388,No
Treatment,Low Value,120.26327307098842,203.5109495932454,45.18408144715889,51.090219245101906,No
Treatment,High Value,160.87901538413246,256.9408326243464,78.15463115220861,96.05375011188872,No
Treatment,Low Value,192.75241908357162,302.3937682796564,49.097700240678016,42.826779125526016,Yes
Control,High Value,135.90063583722048,171.13017330065898,93.84103207830628,91.34488757721296,Yes
Control,Low Value,129.15816358611033,156.3390558996374,50.8246300972384,52.79039602454682,No
Treatment,Medium Value,95.28584665476035,128.54160825553228,63.91656296665126,65.40500747479146,No
Control,Medium Value,155.95580602600728,190.97559931861886,74.46307571633129,84.38591388955813,No
Control,Low Value,209.52799529776493,259.4480058253047,55.86353989735948,69.39370723558258,No
Treatment,Low Value,163.0185928908746,259.62856749273226,62.57956543224878,62.71733410707633,No
Treatment,High Value,207.7078587905584,310.83182600570774,90.66427061100534,96.3613693216694,No
Control,Low Value,176.20986992288394,218.1322581028279,52.63528852195865,43.98370236052868,No
Control,Low Value,116.89462712690532,143.75279851027753,50.97209681952802,72.27683509863208,No
Treatment,Low Value,150.13322728642382,239.21778932703938,53.721905480749626,60.89732789597379,Yes
Control,Medium Value,204.37948121305914,238.08842882754197,58.133678280000574,74.14351695948149,No
Control,High Value,263.195962783563,314.4942877700118,70.24902619495936,100.0,No
Treatment,Medium Value,214.75852707066232,329.0695877427409,73.59057104241592,89.66929241167057,No
Treatment,High Value,256.8778329860102,411.7683382283856,87.92408967959005,93.39955656415091,Yes
Control,Medium Value,203.84622026439388,243.76688891966612,63.5394918686871,81.55586836595445,Yes
Control,Low Value,114.42941696987488,135.78129901857938,65.02134942766386,61.93248440014319,No
Control,Medium Value,104.52839233162027,122.99958039229358,63.311181008260455,69.17549607181306,No
Treatment,Medium Value,230.28612912577393,359.54767052579814,59.30186846565818,43.73910651546875,Yes
Control,High Value,132.89694358792403,163.80417771936493,82.68419926252116,99.95045448300917,No
Control,High Value,264.5338798556294,325.8088334392335,95.92753470694392,100.0,No
Treatment,Medium Value,178.82590192681664,274.49410391144363,84.17040163448148,68.42509623234054,Yes
Treatment,High Value,300.94382942445327,475.7081698065332,97.77208228226479,93.2496894137594,Yes
Control,High Value,182.02430858081394,218.31554368386156,70.4612030555049,68.89813181224288,Yes
Treatment,High Value,181.9746924978958,261.1051185013861,86.76233436812551,98.24503992264594,No
Treatment,High Value,217.92131480188343,338.3437336057527,80.67497285414788,50.30050122913914,No
Control,High Value,190.1915733823846,233.29331330316398,93.22852942115449,100.0,Yes
Treatment,Medium Value,207.75718583942415,320.36690817442604,64.98975016020891,64.08583341947737,No
Treatment,High Value,153.97862049777524,246.317624746704,95.74667242245921,100.0,No
Control,Low Value,172.05066737004373,212.23023635476352,48.681235198587345,51.34507475205581,No
Treatment,Medium Value,152.75694066181612,250.26598766349565,60.503999887113835,42.54250897599821,Yes
Control,Medium Value,181.37141929645924,213.24577877600456,81.30405215852466,70.01528204739074,Yes
Control,Medium Value,129.1530872655658,164.31421667378686,71.35301262631981,75.01622136372916,Yes
Treatment,High Value,252.1231029050253,396.62606306894156,97.0045405964571,87.83922215034316,Yes
Treatment,Low Value,148.75655948574385,223.24880247614837,42.59017635704446,38.85175497337084,No
Treatment,High Value,253.88366401188492,396.9553445688722,77.10344774729879,52.789595481119605,Yes
Control,Medium Value,145.97107669340022,175.45434231160635,54.35750484155981,73.9214486470527,Yes
Treatment,Medium Value,195.69279094780072,303.7132977983622,62.08661992846066,82.20040224534111,No
Control,Medium Value,203.84622026439388,243.76688891966612,61.16251474414128,59.923248504683905,No
Treatment,Medium Value,203.75248155642055,322.4799516296661,28.311162320435187,99.11459951344162,Yes
Treatment,High Value,166.653535441123,262.4345357942459,85.91821611404299,78.43146007744251,Yes
Treatment,Low Value,207.67497543127664,322.4644141274741,45.488338444737245,55.511028850143624,Yes
Control,Low Value,230.82175580467535,273.58652681871615,45.72864928291445,47.90729150251914,No
Treatment,Medium Value,188.73885668367376,282.5325461866962,71.3789281554184,78.18097285599386,Yes
Treatment,Low Value,125.62084643103634,209.50891076794449,67.88988678050377,64.55269047332722,Yes
Control,Medium Value,166.01534574841966,199.6581066169993,73.2609357330214,75.4122630268286,Yes
Control,Medium Value,289.43498519938134,354.2656849914228,72.75720622369144,66.97522038416824,No
Treatment,Low Value,110.4952390795907,182.80574529956377,51.571447869177874,67.60593873956842,Yes
Treatment,Medium Value,219.7778662517682,353.8227745017729,49.608338172429896,53.77343924322886,No
Treatment,Low Value,176.78259146086836,283.0120411847186,50.701119234915666,49.96716700719318,No
Control,Medium Value,131.0701514154086,160.72120367935273,59.50555427816578,60.560335734298256,No
Control,Low Value,152.71985169098718,175.722598706901,59.67534634427406,66.27367798859207,No
Control,Medium Value,99.86290825009188,131.56189136018298,86.8679542860234,94.28038358748827,Yes
Control,Low Value,187.0514442407004,220.00489366051548,46.3487055198953,46.33707428649061,No
Treatment,Medium Value,205.72217069849367,335.4937123875145,68.92458515517737,83.80470136010642,Yes
Control,Medium Value,121.90760871687948,146.5244670305438,57.22017916229869,60.60415863696647,No
Control,Medium Value,218.7885194951749,270.64441068321474,76.56601510276258,74.30798130015529,No
Control,Low Value,137.68261542545585,171.76175832009534,60.892412596974886,62.613872879897386,No
Treatment,High Value,164.02849736863016,261.964574383276,93.62423716865318,91.13687612888843,No
Treatment,Medium Value,142.22618124717724,227.3496500136198,71.93384642277442,94.21137548641246,Yes
Control,Medium Value,217.29922518030074,261.6901982281135,69.93447218043072,73.68023947516721,Yes
Control,Low Value,97.13533742295029,118.63760111366854,56.885075595312145,65.54419576010905,No
Treatment,Medium Value,105.96839108422544,168.2455361179394,68.16418110930421,82.45087226685989,No
Treatment,Medium Value,165.59458814582732,262.25255493739746,67.51951310730257,72.42306334689025,Yes
Treatment,Medium Value,173.6882069814939,272.5132497797148,79.61384777086579,95.3348571548915,No
Treatment,Medium Value,216.9876547688956,330.49465599615155,76.83333509214853,81.93367723751413,Yes
Treatment,High Value,206.8684424677739,321.9170880126433,78.7582601526703,84.43113618736409,Yes
Treatment,High Value,200.07409791918096,318.72848002812526,100.0,100.0,No
Treatment,Medium Value,114.18443782864009,179.6684028414025,61.87358994411985,62.27874165736273,No
Treatment,Medium Value,172.1897954426375,271.2925914542977,88.03383234385457,100.0,Yes
Control,Medium Value,31.024395717144664,35.50054586300189,85.76854344204139,23.767981285629766,No
Control,High Value,217.3235584880013,266.84793098156695,86.13082277819477,77.82467857661914,Yes
Control,High Value,245.1802622976523,300.61862677447203,92.11051383553043,100.0,No
Control,Low Value,131.36695266075645,146.56255025725633,54.80905777771086,68.11655491005261,No
Control,Low Value,191.65639029977604,223.16009365090684,53.71860546303014,71.06402120739621,Yes
Control,Medium Value,163.98646332378024,197.6497019836663,79.35078795569322,84.18305459897901,Yes
Treatment,Medium Value,254.4768390068284,403.5588608010881,72.63988002077078,59.72262833977105,Yes
Treatment,High Value,219.80905737633333,348.35141032684726,95.07552710640289,73.92636498758642,No
Control,Medium Value,137.65351892601467,166.3003313571426,62.9243160355757,79.64337056056107,Yes
Control,Medium Value,249.45624558773898,306.42336138222004,78.87122138757053,91.75771677642827,No
Treatment,High Value,250.52044148143088,398.93516098127765,83.11331164528137,97.21203841655715,Yes
Treatment,High Value,187.709567923762,293.8875358982333,100.0,100.0,No
Treatment,High Value,244.8784591014169,383.57901703055336,100.0,100.0,Yes
Control,High Value,231.37364410626472,270.96507129694,85.94819148321231,100.0,Yes
Treatment,Low Value,157.32775800880387,248.43331020024516,55.61914724532632,50.935519982521406,Yes
Control,High Value,221.11362638210596,271.2691666508207,89.9948156045512,85.19128483691821,No
Control,High Value,218.2942458423037,259.2201487372882,83.11647961708915,98.86380126886696,Yes
Treatment,Medium Value,149.27671525970115,235.70062296440827,65.95588752055133,82.43546811615327,No
Treatment,Medium Value,259.1507951570444,409.47689034734987,58.27622352803391,51.713511279424466,No
Control,Medium Value,88.75015975447955,113.7795530224021,60.4634073890247,73.9214486470527,Yes
Treatment,Low Value,210.1539417120381,327.8874251269359,52.41502510097211,54.76746804011931,Yes
Treatment,High Value,142.5871057356706,217.6327097076973,100.0,100.0,Yes
Control,High Value,191.63662281790744,229.804572933233,91.75621951200654,83.55484281422747,No
Treatment,Low Value,94.30228205177694,151.45180106485756,60.44647074856231,48.78620310791126,No
Control,High Value,142.88435664595832,175.16289589938535,65.40113660143456,78.94882457853903,Yes
Control,Medium Value,183.23757489516137,212.35882500470578,82.47011407012138,99.85050566522945,No
Treatment,Low Value,174.87673129518015,272.6140917094101,57.50346736898959,60.687678702795225,Yes
Control,High Value,273.0398517613824,322.8353643171226,99.27768554497227,100.0,No
Control,Low Value,151.30836071894564,183.46240566929004,36.70242646050041,32.67258213997807,Yes
Treatment,Low Value,198.98422352903552,315.20704848220464,50.76364680450842,47.97008626822057,No
Treatment,High Value,208.91533358629212,337.5698853773167,74.58293680665432,87.84649498250435,No
Treatment,Medium Value,222.83407194827493,360.1245330872077,77.28925242130269,87.67216709133551,Yes
Control,High Value,152.78585188518295,188.7726403743786,93.32819394512298,93.69750976830831,No
Control,High Value,213.30409246052412,255.24873591740882,98.58163608278903,100.0,No
Treatment,Medium Value,209.56293359801725,325.2860273318998,65.42592521827204,66.92093776754363,Yes
Control,High Value,180.3108916302267,221.5671955408095,95.05635719634762,100.0,No
Treatment,High Value,222.5385040354608,356.5584270491813,85.66077728606423,100.0,Yes
Treatment,High Value,237.28675683533527,362.1827016451922,100.0,100.0,No
Control,Low Value,156.7637011023794,202.97326327033977,57.38130749122637,55.10752591033585,Yes
